,prices,dateAdded,lat,long,propertyType,numBathroom,numBedroom,numBed,numPeople,house_num,street_name,zipcodes
326,80.0,2016-04-08,30.2395853229,-97.730920875,Apartment,1.0,1.0,1.0,1.0,1600,Royal Crest Drive,78741
327,78.0,2016-04-02,30.2383096752,-97.7349304888,House,1.0,1.0,1.0,2.0,1708,Deerfield Drive,78741
328,40.0,2015-10-25,30.2261601449,-97.7541230934,Apartment,1.0,1.0,1.0,2.0,3401,Willowrun Cove,78704
329,150.0,2015-11-01,30.2771094024,-97.7188195896,House,1.0,0.0,1.0,2.0,2004,East 16th Street,78702
330,80.0,2016-03-25,30.2289507803,-97.7491377836,Apartment,1.0,1.0,1.0,2.0,921,Saint Edwards Drive,78704
331,3599.0,2016-01-25,30.2665911783,-97.7329755651,Apartment,2.0,2.0,2.0,4.0,900,East 7th Street,78702
333,129.0,2016-04-18,30.2339721068,-97.7468594627,House,1.0,2.0,2.0,4.0,805,East Oltorf Street,78704
335,75.0,2016-08-03,30.2805979197,-97.7118813331,House,1.0,1.0,1.0,2.0,1807,Ulit Avenue,78702
336,67.0,2016-05-04,30.2649916093,-97.7330641583,Apartment,1.0,0.0,1.0,2.0,917,East 6th Street,78702
337,40.0,2016-08-03,30.2719154881,-97.7147472715,House,1.0,1.0,1.0,2.0,1161,Chestnut Avenue,78702
338,59.0,2015-10-25,30.2243127394,-97.7552590176,Apartment,1.0,0.0,1.0,2.0,3446,Willowrun Drive,78704
339,110.0,2016-03-27,30.3042300398,-97.7178818601,House,1.0,0.0,1.0,4.0,1010,East 45th Street,78751
340,145.0,2015-10-25,30.3048716541,-97.7205331408,House,1.5,1.0,1.0,2.0,809,East 45th Street,78751
341,60.0,2016-08-03,30.3034222426,-97.7197643913,House,1.0,1.0,1.0,2.0,907,Ellingson Lane,78751
342,85.0,2016-01-25,30.3026347058,-97.7196857094,Apartment,1.0,0.0,1.0,2.0,1001,East 44th Street,78751
343,60.0,2015-08-17,30.3032871926,-97.7212542072,House,1.0,1.0,1.0,2.0,809,East 44th Street,78751
345,139.0,2016-03-27,30.3097043653,-97.7130113119,House,1.0,2.0,2.0,4.0,943,East 50th Street,78751
346,1650.0,2015-10-25,30.3072559557,-97.7173742451,House,1.0,0.0,2.0,4.0,4624,Depew Avenue,78751
347,120.0,2015-10-25,30.309072316,-97.7178182327,House,1.0,1.0,1.0,2.0,806,East 48th Street,78751
348,89.0,2016-08-04,30.2529192612,-97.7463948575,House,1.0,1.0,1.0,2.0,1006,Melissa Lane,78704
349,500.0,2015-10-25,30.2513567023,-97.7433439719,Apartment,2.0,1.0,1.0,2.0,507,Academy Drive,78704
350,70.0,2016-08-04,30.2243514626,-97.7376903274,House,1.5,1.0,1.0,3.0,2800,Metcalfe Road,78741
355,565.0,2015-10-25,30.2512605599,-97.771728214,Apartment,1.0,0.0,1.0,2.0,2004,Goodrich Avenue,78704
356,2850.0,2016-01-25,30.2752682135,-97.7578438314,Apartment,1.0,1.0,1.0,3.0,803,Winflo Drive,78703
360,700.0,2015-10-25,30.2483956862,-97.776505227,Apartment,1.0,1.0,1.0,4.0,2300,Bluebonnet Lane,78704
361,62.0,2016-08-27,30.2832723321,-97.7009354818,House,1.0,1.0,1.0,2.0,1904,Pershing Drive,78723
362,275.0,2016-08-27,30.2457158465,-97.7634729585,House,3.5,3.0,4.0,6.0,2107,South 5th Street,78704
363,68.0,2016-08-27,30.2413736036,-97.752412276,House,1.0,1.0,1.0,2.0,2201,South Congress Avenue,78704
364,70.0,2016-08-27,30.3205425327,-97.7260335881,Apartment,1.0,1.0,1.0,2.0,507,Franklin Boulevard,78751
400,129.0,2016-04-28,30.2316435945,-97.7374963326,Apartment,1.0,2.0,2.0,3.0,2314,Parker Lane,78741
401,49.0,2015-10-31,30.2265892971,-97.7383025468,House,1.0,1.0,1.0,2.0,2009,Carlson Drive,78741
402,100.0,2015-10-31,30.1596218659,-97.835761235,House,1.0,1.0,1.0,1.0,2104,Coats Cove,78748
403,2500.0,2016-03-27,30.2628948349,-97.7601497721,House,3.5,4.0,4.0,10.0,1518,Barton Springs Road,78704
404,5200.0,2015-10-25,30.2511879459,-97.7698934907,House,3.0,4.0,7.0,8.0,1608,Hether Street,78704
405,3750.0,2015-11-09,30.254724623,-97.7750091827,House,1.0,2.0,3.0,6.0,2101,Ford Street,78704
406,110.0,2015-10-25,30.2613542188,-97.7640389694,Apartment,1.5,1.0,2.0,3.0,1702,Linscomb Avenue,78704
408,300.0,2015-10-28,30.2981821708,-97.7452074168,House,1.0,2.0,3.0,4.0,811,West 30th Street,78705
410,91.0,2016-08-21,30.2489375818,-97.7771774916,House,1.0,2.0,2.0,2.0,2008,De Verne Street,78704
411,250.0,2015-11-01,30.2541187861,-97.7669187305,House,1.0,2.0,2.0,4.0,1507,Kinney Avenue,78704
412,200.0,2015-10-25,30.2562801326,-97.7614595884,Apartment,1.0,1.0,1.0,3.0,912,Texas 343 Loop,78704
413,800.0,2016-03-27,30.2980992916,-97.730996294,House,2.0,3.0,3.0,6.0,404,East 35th Street,78705
414,600.0,2016-08-21,30.255062706,-97.7732536509,House,2.0,3.0,4.0,6.0,2012,Peach Tree Street,78704
415,450.0,2016-04-18,30.2589055635,-97.7619299102,House,1.0,2.0,3.0,6.0,708,Jessie Street,78704
416,100.0,2016-04-18,30.2498227736,-97.7720463688,House,1.0,1.0,1.0,1.0,2017,Goodrich Avenue,78704
417,300.0,2015-12-15,30.2584591483,-97.7699209783,House,2.0,3.0,3.0,8.0,1109,Bluebonnet Lane,78704
419,375.0,2015-10-25,30.2920092949,-97.7437802558,Apartment,1.0,1.0,2.0,2.0,2707,Rio Grande Street,78705
420,1950.0,2015-10-25,30.2523234782,-97.7723088621,Apartment,1.0,1.0,1.0,3.0,1810,Hether Street,78704
421,450.0,2015-10-25,30.2905016688,-97.7466450976,Apartment,3.0,4.0,4.0,6.0,2508,Pearl Street,78705
422,595.0,2015-10-25,30.2608305462,-97.7621274809,House,2.0,3.0,3.0,6.0,601,Kinney Avenue,78704
423,750.0,2015-10-28,30.2539964619,-97.7665943644,House,2.5,3.0,3.0,8.0,1507,Kinney Avenue,78704
424,150.0,2016-03-27,30.2495551001,-97.7715035217,Apartment,1.0,1.0,1.0,3.0,2102 1/2,Oxford Avenue,78704
425,125.0,2015-10-25,30.2977135869,-97.7378619049,House,1.0,1.0,1.0,2.0,202,West 32nd Street,78705
426,2500.0,2015-10-25,30.2583781572,-97.7660234621,House,3.5,4.0,6.0,8.0,1707,Treadwell Street,78704
427,150.0,2016-03-27,30.2970372685,-97.7331856619,Apartment,1.0,1.0,2.0,3.0,305,East 34th Street,78705
428,125.0,2016-04-18,30.2958223127,-97.7386173583,House,1.5,1.0,1.0,2.0,3011,Whitis Avenue,78705
430,90.0,2016-04-18,30.300160264,-97.7330323417,Apartment,1.0,1.0,1.0,3.0,105,East 38th Street,78705
431,129.0,2016-04-28,30.2918492725,-97.73448289,Apartment,1.0,1.0,1.0,3.0,415,East 30th Street,78705
432,300.0,2015-10-25,30.2931397147,-97.7443695799,Apartment,1.0,1.0,1.0,2.0,701,West 28th Street,78705
433,995.0,2015-10-25,30.30218748,-97.7414273784,House,1.0,1.0,1.0,3.0,707,West 35th Street,78705
434,300.0,2016-04-18,30.2551990781,-97.7664263584,House,1.0,1.0,2.0,4.0,1302,Kinney Avenue,78704
435,200.0,2016-04-18,30.2881459533,-97.7522506398,Apartment,1.0,1.0,1.0,2.0,1301,West 24th Street,78705
436,99.0,2016-03-27,30.2903956624,-97.7421389493,Apartment,2.0,1.0,1.0,2.0,2506,San Antonio Street,78705
437,4200.0,2015-10-25,30.2534078666,-97.7736884285,Apartment,1.0,1.0,1.0,2.0,2006,Rundell Place,78704
440,4000.0,2015-11-01,30.2520781294,-97.7789628793,House,2.5,3.0,7.0,8.0,2111,Rabb Road,78704
441,275.0,2015-10-25,30.2943451715,-97.7343543426,Apartment,1.0,2.0,2.0,5.0,3109,Walling Drive,78705
442,750.0,2015-10-25,30.2548924761,-97.7630818333,Apartment,1.0,1.0,1.0,2.0,1312,Lamar Square Drive,78704
443,2395.0,2015-10-25,30.2545600091,-97.7755103619,House,1.0,1.0,1.0,4.0,1715,Norris Drive,78704
444,100.0,2016-04-08,30.2982128438,-97.7326956762,Apartment,1.0,1.0,1.0,2.0,303,East 35th Street,78705
445,48.0,2016-04-18,30.2923312913,-97.7352683046,Apartment,1.0,1.0,1.0,2.0,2901,San Jacinto Boulevard,78705
446,695.0,2015-10-25,30.2871177377,-97.7523206256,Apartment,1.0,2.0,2.0,4.0,2303,Shoal Creek Boulevard,78705
447,1302.0,2015-10-25,30.2900476612,-97.7476199248,Apartment,0.5,1.0,1.0,4.0,2505,San Gabriel Street,78705
448,54.0,2016-04-18,30.2488536814,-97.7754904653,House,1.0,1.0,1.0,2.0,1907,Rabb Glen Street,78704
449,275.0,2015-10-25,30.2870921675,-97.7476672452,Apartment,1.0,0.0,1.0,3.0,915,West 23rd Street,78705
450,4000.0,2016-01-12,30.258606512,-97.7663614215,House,3.0,4.0,4.0,8.0,1707,Treadwell Street,78704
451,6000.0,2015-11-01,30.2549405235,-97.7715240248,House,3.0,2.0,2.0,5.0,1908,Anita Drive,78704
452,1380.0,2015-10-25,30.2601466774,-97.7691532145,House,2.0,2.0,2.0,6.0,905,Bluebonnet Lane,78704
453,350.0,2015-10-25,30.258190046,-97.7647699631,House,1.0,1.0,1.0,2.0,906,Kinney Avenue,78704
454,329.0,2016-03-27,30.2496515889,-97.7783669374,House,2.0,3.0,3.0,6.0,2104,De Verne Street,78704
455,750.0,2015-10-25,30.260030709,-97.7643563065,House,2.5,3.0,4.0,6.0,1610,Juliet Street,78704
456,855.0,2015-10-25,30.2905742436,-97.744448242,Apartment,1.0,1.0,1.0,2.0,2512,Rio Grande Street,78705
457,459.0,2016-03-27,30.2584679193,-97.7629150766,House,3.0,4.0,4.0,8.0,805,Ethel Street,78704
458,380.0,2016-03-27,30.2766589154,-97.7598292471,Apartment,1.0,1.0,1.0,4.0,801,Highland Avenue,78703
459,100.0,2016-04-17,30.2768876551,-97.752415616,House,1.0,1.0,1.0,5.0,1195,Baylor Street,78703
460,129.0,2016-04-18,30.2799548231,-97.7656829959,Townhouse,1.0,1.0,1.0,2.0,803,Theresa Avenue,78703
461,170.0,2016-03-27,30.2781079246,-97.7579847592,House,1.5,2.0,3.0,7.0,1400,West 10th Street,78703
462,450.0,2015-11-01,30.2770435664,-97.7669299518,Apartment,2.0,3.0,4.0,8.0,1804,West 6th Street,78703
463,2200.0,2015-10-25,30.2756064818,-97.7549956075,House,1.0,1.0,2.0,4.0,1115,West 10th Street,78703
464,4000.0,2015-10-25,30.2745881225,-97.7589937196,House,1.0,2.0,2.0,4.0,700,Winflo Drive,78703
465,632.0,2016-08-21,30.2756776572,-97.7591031925,House,3.0,2.0,4.0,5.0,710,Pressler Street,78703
466,350.0,2015-10-25,30.2718996623,-97.7541076843,Apartment,2.5,2.0,3.0,4.0,606,North Lamar Boulevard,78703
468,3906.0,2015-10-25,30.2735599892,-97.7616144418,Apartment,1.0,1.0,1.0,4.0,1501,West 6th Street,78703
469,58.0,2016-03-25,30.2689759315,-97.7566701185,Apartment,1.0,1.0,1.0,1.0,218,North Lamar Boulevard,78703
470,200.0,2016-08-21,30.2765671852,-97.755301616,House,1.0,2.0,3.0,5.0,1205,West 10th Street,78703
471,450.0,2016-08-21,30.2729881676,-97.7571322755,House,2.0,4.0,6.0,16.0,1200,West 6th Street,78703
474,427.0,2016-03-27,30.2744176312,-97.7592626094,Apartment,1.0,1.0,2.0,4.0,614,Winflo Drive,78703
475,950.0,2016-08-21,30.271978903,-97.7539323381,Apartment,2.0,4.0,4.0,8.0,606,North Lamar Boulevard,78703
476,285.0,2016-03-27,30.2772019648,-97.7571349351,House,2.0,3.0,4.0,6.0,1311,West 10th Street,78703
477,3150.0,2015-10-25,30.2750499401,-97.758702457,Apartment,1.0,0.0,1.0,2.0,766,Winflo Drive,78703
478,750.0,2015-10-25,30.2773541948,-97.7595409763,Apartment,1.0,2.0,1.0,3.0,1504,West 9th Street,78703
479,350.0,2015-10-25,30.2745191317,-97.7596769595,House,2.5,2.0,2.0,6.0,607,Pressler Street,78703
480,80.0,2016-03-27,30.274544629,-97.7645900448,Apartment,1.0,1.0,2.0,2.0,105,West 5th Street,78703
481,1400.0,2015-10-31,30.2703384847,-97.7555415363,Apartment,2.0,2.0,2.0,4.0,1011,West 5th Street,78703
482,1400.0,2015-10-25,30.2761738923,-97.7582119696,House,3.0,4.0,6.0,6.0,1315,West 9th Street,78703
483,2250.0,2015-10-28,30.2217775591,-97.7345030887,House,1.5,2.0,2.0,4.0,3004,Burleson Road,78741
484,1250.0,2015-10-25,30.2243589266,-97.7447245853,Apartment,1.0,1.0,1.0,4.0,3405,North Interstate 35 Frontage Road,78704
485,71.0,2015-10-25,30.2265719085,-97.7346338207,Apartment,1.0,1.0,1.0,4.0,2502,Douglas Street,78741
486,125.0,2015-10-25,30.2258335084,-97.7383271064,House,1.5,1.0,1.0,2.0,2813,Stock Drive,78741
487,250.0,2015-10-25,30.2313351627,-97.7362774793,Apartment,1.0,1.0,1.0,2.0,20,Burleson Road,78741
488,300.0,2015-11-01,30.2237788787,-97.7401271885,Apartment,2.0,2.0,2.0,5.0,1909,Wickshire Lane,78741
489,60.0,2016-08-21,30.2293787849,-97.7406272854,House,1.0,1.0,1.0,2.0,1706,Alleghany Drive,78741
490,89.0,2016-08-21,30.2239137165,-97.7397946991,Apartment,1.0,1.0,1.0,4.0,1910,Wickshire Lane,78741
492,825.0,2015-10-25,30.251989015,-97.7774913956,House,1.0,1.0,1.0,4.0,2100,Paramount Avenue,78704
493,999.0,2015-10-25,30.2570050089,-97.7727449795,House,1.0,1.0,1.0,2.0,1400,Burford Place,78704
494,155.0,2015-10-25,30.2561008737,-97.7668062507,Apartment,1.0,1.0,2.0,4.0,1606,Dywer Avenue,78704
495,200.0,2016-03-27,30.2774403836,-97.7620028863,Apartment,1.0,2.0,3.0,8.0,1611,West 9th Street,78703
497,160.0,2015-11-01,30.2715740293,-97.7640449338,House,1.0,2.0,2.0,5.0,1585,West Cesar Chavez Street,78701
498,1000.0,2015-10-25,30.2766780066,-97.7592461153,Apartment,2.0,2.0,2.0,6.0,803,Oakland Avenue,78703
499,999.0,2015-10-28,30.2708583075,-97.7549558916,Apartment,2.0,2.0,2.0,6.0,500,North Lamar Boulevard,78703
500,129.0,2015-10-25,30.2725461809,-97.7377729914,House,1.0,1.0,2.0,4.0,313,East 12th Street,78701
505,1700.0,2015-10-25,30.2808650205,-97.7582301831,House,1.0,2.0,2.0,4.0,1221,West Lynn Street,78703
507,550.0,2015-10-28,30.2925754448,-97.7459977766,Apartment,1.0,2.0,2.0,4.0,2704,San Pedro Street,78705
509,550.0,2015-10-25,30.3071528325,-97.7294814507,Apartment,1.0,1.0,2.0,3.0,4344,Speedway,78751
510,7500.0,2015-11-01,30.2488895014,-97.7528711337,House,2.5,3.0,3.0,5.0,1512,Newton Street,78704
517,2200.0,2015-10-25,30.2969132366,-97.7311508312,House,1.0,0.0,1.0,2.0,3402,Duval Street,78705
520,750.0,2015-10-25,30.2541239854,-97.7572234474,House,2.0,3.0,3.0,6.0,902,West James Street,78704
524,900.0,2015-10-28,30.249644971,-97.7546917789,House,1.0,1.0,1.0,2.0,1503,South 1st Street,78704
529,172.0,2015-10-25,30.2425629732,-97.7606882331,Apartment,1.0,1.0,2.0,4.0,700,West Oltorf Street,78704
542,600.0,2016-03-27,30.2333287143,-97.7851048021,House,3.0,3.0,3.0,6.0,4005,Manchaca Road,78704
543,1700.0,2015-10-25,30.2342398455,-97.7861861338,Apartment,1.0,1.0,3.0,5.0,3908,Manchaca Road,78704
544,499.0,2015-11-01,30.255170656,-97.7605452435,Apartment,1.0,1.0,1.0,2.0,1001,East 8th Street,78702
545,100.0,2016-04-18,30.2412748841,-97.7849396922,Apartment,1.0,0.0,1.0,2.0,3101,South Lamar Boulevard,78704
546,100.0,2016-08-15,30.2460316307,-97.7776735121,Apartment,1.0,1.0,1.0,3.0,2501,South Lamar Boulevard,78704
547,380.0,2015-10-25,30.301890087,-97.7275294902,House,1.0,1.0,1.0,2.0,501,East 41st Street,78751
549,250.0,2016-03-27,30.3072113667,-97.7333208529,House,2.0,2.0,2.0,4.0,4206,Avenue B,78751
551,250.0,2016-05-05,30.3060625806,-97.7271533311,House,1.0,2.0,3.0,4.0,4311,Avenue G,78751
552,150.0,2015-10-25,30.2404675609,-97.7726490091,House,1.0,1.0,1.0,2.0,1402,Waterloo Trail,78704
553,250.0,2016-03-27,30.2405066472,-97.7800116681,Townhouse,1.0,2.0,3.0,5.0,1911,Lightsey Road,78704
554,275.0,2016-04-20,30.2387527334,-97.7860704827,Apartment,1.0,2.0,2.0,6.0,3505,South Lamar Boulevard,78704
555,35.0,2016-08-15,30.2348165764,-97.7911581481,Apartment,1.0,1.0,1.0,3.0,4016,Victory Drive,78704
556,250.0,2016-03-27,30.3025196019,-97.7347368179,Apartment,1.0,1.0,3.0,5.0,209,West 39th Street,78751
557,490.0,2015-10-25,30.2333557198,-97.7781880679,House,1.0,1.0,1.0,3.0,1405,Valleyridge Circle,78704
558,120.0,2016-03-27,30.2915234735,-97.7275226714,Apartment,1.0,1.0,1.0,2.0,3200,Red River Street,78705
559,333.0,2016-08-15,30.2360702812,-97.7815075868,Apartment,1.5,2.0,3.0,4.0,3608,Winfield Cove,78704
560,200.0,2015-11-09,30.3063530401,-97.7228862699,Apartment,1.0,1.0,1.0,2.0,600,East 45th Street,78751
561,275.0,2016-03-27,30.2416261606,-97.7849538639,Apartment,1.0,0.0,1.0,2.0,3277,South Lamar Boulevard,78704
562,199.0,2016-03-25,30.2336689667,-97.7874328212,Apartment,1.0,1.0,1.0,4.0,2098,Bert Avenue,78704
563,150.0,2016-08-15,30.234862841,-97.7827047825,Apartment,1.5,1.0,1.0,1.0,3734B,Valley View Road,78704
564,150.0,2016-03-27,30.3055978649,-97.7217849635,House,1.0,1.0,1.0,1.0,705,East 45th Street,78751
565,149.0,2015-10-25,30.2378344668,-97.7844868819,Apartment,1.0,1.0,1.0,3.0,3622,Manchaca Road,78704
566,180.0,2016-03-27,30.3041296925,-97.7344599459,Apartment,1.0,1.0,1.0,2.0,303,West 40th Street,78751
567,150.0,2016-03-27,30.2420874565,-97.7747491038,House,1.5,1.0,1.0,2.0,2623,Kinney Oaks Court,78704
568,150.0,2016-03-27,30.2363801837,-97.7779955706,Townhouse,1.0,2.0,2.0,5.0,3402,South Oak Drive,78704
569,1100.0,2016-08-15,30.2340994114,-97.7854272765,Apartment,1.5,2.0,3.0,6.0,3911,Manchaca Road,78704
571,1000.0,2016-03-27,30.2415443512,-97.7783561622,House,3.0,4.0,5.0,6.0,2851,Del Curto Road,78704
572,650.0,2015-10-25,30.3021555998,-97.7351879533,House,1.0,1.0,2.0,3.0,4,West 38th 1/2 Street,78751
573,150.0,2015-10-25,30.2984038869,-97.7231086592,Apartment,1.0,2.0,2.0,3.0,3900,Red River Street,78751
574,650.0,2016-03-27,30.253310236,-97.7627723455,Apartment,1.0,1.0,2.0,4.0,1311,Texas 343 Loop,78704
575,250.0,2015-10-25,30.2370139052,-97.7863590278,Apartment,1.0,1.0,2.0,4.0,3737,Keats Drive,78704
576,100.0,2016-03-27,30.3043186958,-97.7181097504,Apartment,1.0,1.0,1.0,3.0,1000,East 45th Street,78751
577,172.0,2015-10-28,30.2615293307,-97.730630406,House,1.0,2.0,2.0,4.0,307,Attayac Street,78702
578,800.0,2015-10-28,30.2492052036,-97.7909369667,House,3.0,4.0,5.0,7.0,2728,Tether Trail,78704
579,499.0,2015-11-01,30.2443171293,-97.7880040056,House,2.0,2.0,2.0,6.0,3310,Westhill Drive,78704
580,3400.0,2015-10-25,30.3181867721,-97.7176313984,House,2.0,3.0,3.0,6.0,5408,Duval Street,78751
581,3250.0,2015-10-25,30.2589641897,-97.7755116545,Apartment,1.0,2.0,4.0,6.0,2401,Spring Creek Drive,78704
582,609.0,2015-11-01,30.319707082,-97.7268712943,House,3.0,4.0,6.0,10.0,5215,West North Loop Boulevard,78751
584,1250.0,2015-11-01,30.2526005948,-97.7794718756,House,3.0,4.0,5.0,8.0,2302,Fortune Drive,78704
586,2100.0,2016-05-23,30.259462453,-97.7814712065,House,3.5,4.0,5.0,10.0,1808,Brookhaven Drive,78704
588,350.0,2015-09-28,30.2396795773,-97.7901030937,Apartment,1.0,1.0,1.0,6.0,3600,South Lamar Boulevard,78704
589,425.0,2016-03-27,30.2535416246,-97.7928868088,House,2.0,3.0,2.0,6.0,2600,Forest Bend Drive,78704
590,1000.0,2015-10-25,30.2623938782,-97.7855518309,Apartment,2.5,2.0,2.0,5.0,1229,Spyglass Drive,78746
592,85.0,2016-04-18,30.2377536808,-97.7574101753,Apartment,1.0,1.0,3.0,5.0,2513,Euclid Avenue,78704
593,100.0,2016-08-15,30.2594349494,-97.7895853908,Apartment,1.0,2.0,3.0,4.0,2909,Barton Skyway,78746
594,1550.0,2016-03-27,30.2578379294,-97.7780510351,House,4.0,5.0,6.0,12.0,1705,Cliffside Drive,78704
595,450.0,2016-04-28,30.2450653517,-97.7850455614,House,3.0,3.0,3.0,6.0,2335,Westoak Drive,78704
596,295.0,2016-03-27,30.2520675092,-97.7820416846,House,2.0,3.0,3.0,6.0,2418,Rock Terrace Circle,78704
597,160.0,2016-05-23,30.2699200122,-97.7309304867,House,1.5,2.0,3.0,6.0,908,East 11th Street,78702
598,35.0,2016-08-15,30.2717170582,-97.7273445756,House,1.0,1.0,1.0,1.0,1191,Navasota Street,78702
600,6500.0,2015-10-28,30.2475751257,-97.7627550983,House,1.0,1.0,1.0,2.0,1001,West Johanna Street,78704
601,150.0,2016-03-27,30.252180041,-97.7597381546,House,1.0,2.0,2.0,4.0,1000,Jewell Street,78704
602,2500.0,2016-01-25,30.2368783536,-97.7675463633,House,1.5,2.0,3.0,4.0,1001,Terrell Hill Drive,78704
603,75.0,2016-03-27,30.2350642132,-97.7693398518,House,1.0,1.0,1.0,2.0,902,Garden Villa Court,78704
604,231.0,2015-10-25,30.2422969797,-97.7631255001,House,1.0,2.0,2.0,5.0,2407,South 4th Street,78704
605,1100.0,2015-10-28,30.2371685661,-97.7341413699,House,2.5,1.0,1.0,2.0,1813,Sylvan Drive,78741
606,86.0,2016-01-25,30.2535010819,-97.7496065273,Apartment,2.0,1.0,1.0,3.0,200,Nellie Street,78704
609,95.0,2015-11-01,30.2324661969,-97.7330800635,Apartment,1.0,2.0,2.0,4.0,2090,Burton Drive,78741
610,39.0,2016-08-15,30.2908157134,-97.7160220435,Apartment,,,,2.0,1408,Concordia Avenue,78722
611,92.0,2016-05-04,30.2451657329,-97.7541306477,House,1.0,0.0,1.0,2.0,302,West Johanna Street,78704
612,1050.0,2015-08-25,30.2485639312,-97.7597143308,House,1.0,1.0,1.0,3.0,809,West Annie Street,78704
613,600.0,2015-10-25,30.2818639925,-97.7160253211,House,1.0,1.0,3.0,6.0,2003,Maple Avenue,78722
614,150.0,2016-08-15,30.246563372,-97.7561457294,House,1.0,2.0,2.0,4.0,534,West Mary Street,78704
615,79.0,2016-08-15,30.2998503334,-97.7282128615,Apartment,1.0,0.0,2.0,3.0,505,East 39th Street,78751
616,120.0,2015-10-28,30.2916134809,-97.7158124857,House,1.0,1.0,1.0,3.0,1414,East 37th Street,78722
617,600.0,2015-10-25,30.2404193488,-97.7315580843,Apartment,1.0,2.0,4.0,6.0,1263,Parker Lane,78741
618,250.0,2016-03-27,30.2830957655,-97.7170566532,House,1.0,1.0,2.0,4.0,2106,Maple Avenue,78722
619,125.0,2015-10-25,30.2553406463,-97.7580719655,House,1.0,2.0,2.0,6.0,1012,South 5th Street,78704
620,600.0,2015-10-25,30.2959966161,-97.7162641409,House,1.0,2.0,2.0,4.0,1301A,Kirkwood Road,78722
621,160.0,2016-01-25,30.2366415524,-97.7359916103,House,2.0,3.0,3.0,6.0,1705,Antler Drive,78741
622,375.0,2016-03-27,30.2895525779,-97.7152269357,House,1.0,1.0,1.0,2.0,1601,East 34th Street,78722
623,700.0,2016-04-18,30.2447156752,-97.7262545604,Apartment,2.0,2.0,3.0,6.0,1915,South Lakeshore Boulevard,78741
624,125.0,2016-08-15,30.1602875413,-97.8261877282,House,1.0,1.0,1.0,2.0,10636,Marshitahs Way,78748
626,950.0,2016-01-25,30.2828605386,-97.7208716269,House,2.5,3.0,3.0,7.0,2100,Poquito Street,78722
627,40.0,2016-04-18,30.2302568807,-97.726806163,Apartment,1.0,1.0,1.0,2.0,2200,Anken Drive,78741
628,350.0,2016-03-27,30.2978704593,-97.714947812,House,2.5,4.0,4.0,8.0,4105,Wildwood Road,78722
629,1000.0,2016-03-27,30.2871485446,-97.7150310293,House,1.5,3.0,3.0,6.0,3211,Hemlock Avenue,78722
630,145.0,2016-03-27,30.2477287273,-97.7647842849,House,1.0,2.0,3.0,6.0,2057,South 7th Street,78704
631,70.0,2016-01-15,30.2417422212,-97.7307431347,Apartment,1.0,1.0,2.0,4.0,1263,Parker Lane,78741
632,1700.0,2015-11-09,30.2451275762,-97.7681445641,House,1.0,3.0,3.0,5.0,1211,West Oltorf Street,78704
633,600.0,2016-03-27,30.2504219189,-97.7599170363,House,1.0,2.0,2.0,4.0,906,West Milton Street,78704
634,795.0,2016-03-27,30.2907054453,-97.716486116,House,2.0,3.0,3.0,6.0,1503,Concordia Avenue,78722
635,400.0,2015-10-25,30.2457808389,-97.755089797,House,1.0,3.0,4.0,6.0,403,West Mary Street,78704
636,85.0,2015-10-31,30.2605164967,-97.7558057134,Apartment,1.0,1.0,1.0,2.0,1110,Barton Springs Road,78704
637,179.0,2016-03-27,30.2431764312,-97.7600829126,House,1.0,2.0,3.0,4.0,2309,South 2nd Street,78704
638,350.0,2015-10-25,30.2426744019,-97.7246989833,Apartment,1.0,2.0,2.0,5.0,2223,Waterloo City Lane,78741
639,179.0,2016-04-18,30.2606290424,-97.7527750321,Apartment,1.0,2.0,2.0,5.0,900,Barton Springs Road,78704
640,245.0,2016-05-05,30.2833483106,-97.7046141448,House,2.0,3.0,3.0,6.0,2000,Airport Boulevard,78722
641,100.0,2016-04-20,30.238269299,-97.7360130452,House,2.5,1.0,1.0,2.0,1811,Matagorda Street,78741
642,1100.0,2016-03-27,30.2483176842,-97.7562635926,House,1.0,1.0,1.0,2.0,1619,South 2nd Street,78704
643,69.0,2016-08-15,30.235080728,-97.7403025395,Apartment,1.0,1.0,1.0,2.0,2211,Interstate 35,78741
644,69.0,2016-04-18,30.2405118551,-97.7313769128,House,1.0,1.0,1.0,4.0,1263,Parker Lane,78741
645,3500.0,2015-10-25,30.2914646835,-97.7101582501,House,2.0,5.0,6.0,10.0,3901,Brookview Road,78722
647,200.0,2015-10-25,30.2836857429,-97.7146458794,Apartment,,1.0,,1.0,2607,Oaklawn Avenue,78722
648,100.0,2016-08-15,30.2448397774,-97.7302965867,Apartment,1.0,1.0,1.0,3.0,1705,South Lakeshore Boulevard,78741
649,420.0,2016-02-12,30.2845928428,-97.7189692821,House,1.0,1.0,1.0,2.0,2216,Manor Road,78722
651,379.0,2015-10-25,30.2885084991,-97.7132302563,House,2.5,2.0,2.0,6.0,3406,Larry Lane,78722
652,1550.0,2015-10-25,30.2466000199,-97.7662833944,Apartment,1.0,1.0,1.0,3.0,2130,Wirtz Avenue,78704
653,1400.0,2016-03-27,30.2433447671,-97.7318439069,House,1.0,1.0,1.0,2.0,1615,Lupine Lane,78741
700,87.0,2016-08-15,30.2526628735,-97.7469944671,Apartment,1.0,1.0,1.0,3.0,200,Academy Drive,78704
